price,imports,q_commercial,q_industrial,q_residential,wind_cap,solar_cap,hydronuc,weights
44.850683512195126,7.256881533101045,15.634229525668799,6.2411119405990565,11.366637615392479,0.4818061773170732,0.7855862411498256,4.615968641114982,287
40.28343138853503,8.472160828025476,11.579776088750545,4.060358530728834,14.155026189161898,0.4118811009394903,0.00733263373541293,3.9537691082802553,628
70.15541884444444,8.074988888888889,15.03253692336075,6.115469796370055,20.02672106076476,0.39861165935555554,0.5057248346222223,5.781344444444445,180
26.561832768815798,7.023088157894737,10.049480864183835,3.912917486817427,8.154350344295649,0.6626149123157896,0.01028272128881455,3.4399815789473682,760
37.00067766901409,5.639603286384976,10.014142500353536,3.542306713633703,10.054278479116313,0.20813939851126764,0.4503608054225353,2.7972887323943656,427
37.99796193965518,6.6171594827586215,9.337982975859356,3.204685515415362,8.747427796069372,0.1412760222498563,0.010564622910458593,2.32021408045977,699
43.31073006206897,9.116696551724138,19.89934843420373,7.093555765544652,5.916240641291749,0.23266776975862066,0.5778257500689655,4.805055172413793,145
32.18102856144578,8.768604819277108,14.153001582186517,3.5961483741742972,9.664645216665322,0.19252364422409635,0.1128136814775661,7.105831325301205,415
44.91638099122807,6.896285087719298,15.549450066579814,5.225847123221842,6.441303757264573,0.20924731066666663,0.02672343608113989,4.016899122807017,228
66.68888296531792,9.015393063583815,17.550790626710096,3.837641781737354,19.532556051087944,0.4241220660693642,0.6067717833526011,7.805647398843932,173
32.31006348466981,5.3076084905660394,9.54326032629404,3.2702554922116387,8.101659885641912,0.27675239948349056,0.0010524728584891951,2.4268750000000012,850
37.18520585987261,8.227590233545648,11.636536329698869,5.815432381409836,9.290262686928513,0.3497875118683652,0.04624787156224999,3.5024670912951157,472
21.440887036085236,5.242272969374175,9.72554433654751,2.7323964048568286,8.493948734093824,0.17207917137709736,0.0006132303406644057,5.739748335552597,751
31.003118636363634,6.849398268398268,14.849591070051178,3.488973865579398,8.805313840079418,0.39199629800865804,0.20247382938441558,6.525883116883116,231
20.331250613671877,5.4027421875,9.74020135080624,3.793029438131494,9.450191106661102,0.4147870675781249,0.5437766484374998,3.3517773437499994,256
33.83602526666667,5.930623529411765,12.713018239984539,3.9425621033086204,4.973792222884736,0.24040786248235296,0.004370701672940347,2.8182470588235295,255
29.156592788990825,7.60755099059633,13.945055001288493,3.3356905410214686,9.679265967007304,0.13248630173188056,0.07048531583183465,4.497709211146789,436
56.29431790090089,8.327747747747747,16.920506286168344,6.592972180579373,15.364212244571648,0.30844396915015015,0.6760659995795792,5.1744594594594595,333
32.32383980306346,6.7695076586433265,14.850171525149438,3.4316886873118704,8.902036905334432,0.11655092394748368,0.29026829742947474,6.8394573304157555,457
32.743388459584295,9.477974595842957,18.142479992911774,4.118371806319195,10.376189768230804,0.21995324651501152,0.710539089561201,5.092434180138568,433
35.014252943181816,6.787386363636364,11.447562002359538,4.5369811550666626,12.549408542362595,0.2339535456363636,0.6913882275284092,3.622431818181818,352
43.949896777108435,7.879757028112451,16.408534684808544,6.546469422336685,11.398937663928436,0.1946415619236947,0.6888172662851406,4.036923694779117,498
34.09835362786259,8.678488549618322,10.31455183763715,4.53871408984853,9.170073745270129,0.536132322538168,0.004716730184044643,3.31053244274809,522
4.04784489738234,6.92442199488491,10.68020592936292,3.0384987293405192,8.394476926857868,0.6273335035294116,0.013646318829001552,7.936705882352942,391
30.43368383584589,7.780231155778894,10.985075447036738,3.011801256874799,12.806252279081084,0.41915982629815757,0.01452484022457165,4.389013400335008,597
27.153475229779414,6.710913602941177,10.491747874213806,3.045142312180076,10.202532612098581,0.1512860193231617,0.3920035074080884,3.4090992647058833,544
46.00519005128205,9.004596153846155,18.691437362261755,6.3658807432396385,9.281694723731759,0.5810692157051283,0.062415418262820516,5.397083333333334,156
55.05761410240965,8.98721686746988,12.926338395635995,5.136355984259495,18.731134892970587,0.4596421237550201,0.05764330081532085,5.212690763052208,498
50.456608597902104,9.316555944055944,19.37866103285757,3.847471470725983,13.484073808043016,0.30621488375174827,0.6605070845104896,9.467569930069931,286
45.29233715254237,8.777634382566585,15.278961596223155,5.8876339208430615,8.692201108539473,0.3701313695883777,0.6737921311864407,4.690503631961259,413
28.303552052785925,9.57317595307918,16.41818217035254,3.924985007008859,9.310296159791523,0.42772213392961866,0.4939483739589443,4.612143695014663,341
30.99417662127108,6.796389105058366,10.252256344764165,4.446245306420806,9.435267496658952,0.43619973073929946,0.013499308205135035,3.243977950713359,772
24.5516604277707,7.586103184713376,9.785949051555454,3.237233011084194,8.2461835518965,0.3136261341019108,0.007860628644559248,3.1934484076433116,786
42.00200139107612,8.721107611548556,12.536493724163698,3.1353150899447253,14.043629480388153,0.1935151201181103,0.004668873927557993,7.2358110236220465,381
26.70050914873525,7.0669038785834735,13.660426198300211,4.984130403528945,7.798096008221547,0.16870488916863394,0.4106683553204049,2.9974502529510962,593
6.555402018627504,5.263145552560646,9.700413370648025,2.753366484668729,8.17929829150957,0.3979814575849057,0.008367208895308925,7.962911051212938,371
47.56229319078948,7.972065789473684,12.312022283633807,4.64391178235403,17.579736994798797,0.258135690131579,0.620747172763158,4.67210197368421,304
28.065660480000002,9.429142857142857,12.853195622278271,3.412454496071835,13.722325141486985,0.6353631128190478,0.02936983177230379,4.862350476190476,525
31.856380113360323,6.518641700404858,14.7552281425662,6.128822311155528,8.538400938613327,0.29022010231578943,0.693663318502024,3.610412955465587,494
37.64038190841584,7.563262376237624,11.313201318466911,2.97523397037426,13.252931078989263,0.418406026559406,0.009202176507994098,8.098851485148515,404
49.90430752554744,8.346332116788322,13.495107770884971,5.637282475669149,14.414149900401588,0.600803605948905,0.5546464475912409,5.433744525547445,274
40.705925498305085,4.941637288135594,13.476196885622777,4.9255663486590215,7.907419789339071,0.17806060535932206,0.2665279965341016,3.3962610169491523,295
50.02677284210526,4.274631578947369,16.122898679351973,6.670870582909865,14.872976354246237,0.39756644024561405,0.6442112835087721,5.238456140350878,114
31.785120386281587,8.987216606498194,12.604450102266526,3.1567229768279805,12.995159087518182,0.20222514415162451,0.6357023252707583,5.360938628158845,277
44.45121939086295,7.066515228426396,13.82420559592508,5.111420548660318,8.359229212815062,0.5023439309898476,0.41773475441624375,4.007517766497462,394
19.9683167877604,6.154052083333333,9.688235475728982,2.848578335542512,8.6559310152808,0.4095315597786458,0.017157949684530077,3.5598815104166657,768
32.83119784653466,7.888433168316832,10.403163741004533,2.689959430905808,13.345020363439987,0.11035736530544543,0.024889596392028868,6.680089108910892,404
133.04960686206897,7.974655172413793,21.48162820162257,5.436674160762882,16.816870312801207,0.34172161344827584,0.7091702868965517,6.069827586206896,29
33.68452631942215,7.883638844301766,10.19553108612192,3.5707448542067795,9.03274653689142,0.4603948837078652,0.011728907101603958,3.5006147672552177,623
47.34557833066132,6.319687374749499,11.458952029785504,4.198527843560162,10.591452029631272,0.11851915993807602,0.018075083716071416,3.597174348697394,500
48.62257399253731,7.119100746268657,10.477002592090248,3.5226796826500526,12.498198310948165,0.3644027612313433,0.011797050348226645,3.4233600746268653,536
24.113046095384615,5.716708023282051,9.53647125785171,2.8343709597200633,8.625485981985472,0.1370486069495385,0.007666654165844805,3.234823333435899,975
21.76919463932853,9.363611510791365,12.016631020112456,3.931679522069366,10.124248217564322,0.3898259045083934,0.03174435594489139,3.845426858513189,417
60.7336919084249,4.366333333333332,9.869297667759916,3.3124520385376743,10.736334533442982,0.25188490126007335,0.034454734883149485,2.6452637362637352,272
43.62246399569892,6.441582795698925,13.9900671601822,5.228364561990832,8.16858974766609,0.1701417603268816,0.46669737623655927,2.7304408602150527,465
54.65973798290597,8.716102564102565,22.093881581590605,7.613871543490312,8.296836578522033,0.4106115523931624,0.6287083457008548,6.143324786324786,117
40.93062845522388,9.333492537313433,14.541884206776087,3.5531815016393136,17.103982862799214,0.45507827044776117,0.5680922120895523,5.954902985074628,268
41.188496446064136,9.335314868804662,13.878228565035895,3.4692878154515303,17.130130814694148,0.5400202838775511,0.07000928762224452,9.024402332361515,343
32.16119777402597,8.892755844155843,12.15001970234085,3.218663595038157,12.377558248481456,0.6546975261298702,0.04442384068293434,8.703542857142857,385
46.45606371705426,9.085201550387596,11.948112307217936,4.821443358470723,14.492027692783768,0.6514810170348839,0.0194881749664525,5.010191860465116,516
27.931205418781722,7.489496192893401,9.38595533393957,3.0682980636519224,8.865909049320639,0.09859016988134525,0.012065846974744943,3.0326027918781704,782
35.339763153184165,6.249555938037865,9.778201817026469,3.3225581979519347,8.774073021743655,0.540032835576592,0.028652947496728698,2.9641135972461266,581
25.078566206106867,7.127988549618321,10.167023843086858,2.885777418442801,9.543528888722426,0.15241778746545823,0.025767176346888354,5.976402671755726,524
37.26700544088176,9.37471743486974,17.301894712965698,3.850329286251967,9.427445329118047,0.22206040268937868,0.603348318016032,8.194076152304607,499
40.657867237569064,6.378055094751381,12.159729230208441,3.3535418093150975,12.310519004403675,0.17176949996685084,0.010254085242540678,7.134953772375692,362
26.35174041333333,5.975720000000001,10.55500186071866,3.042960197660496,9.812414653236909,0.5210638262999999,0.04336216670586601,8.458730000000003,300
21.197809393262773,7.87852557319224,11.376227081655012,3.345611695497366,9.516319949832198,0.45042457638447975,0.014893024441709618,7.441846560846562,567
45.29961391964286,8.44582738095238,13.321825211972431,4.6308015853017235,8.864971407318269,0.16406402527083336,0.4929184362500001,3.471270833333333,336
44.261755280952386,8.94184761904762,13.657375955503628,3.1873955129203115,15.601185695127796,0.370448830647619,0.6849709657619049,9.258838095238094,210
42.25864833465347,5.0069900990099026,9.180096375919772,3.0074662007367285,9.229720596869372,0.09407812064475271,0.019264066306890204,2.6267683168316838,503
35.72165187301587,7.419692063492064,13.258497042426157,4.4802788645165705,8.833835192172904,0.09229925203015868,0.12193194247615864,3.3859587301587304,630
29.05971479534313,6.877054614583333,10.398460410807356,3.343364282175078,10.434190023547064,0.2830778465196078,0.020295577629287964,3.3430482361519616,819
110.68006989795917,3.49826530612245,11.669245118740085,4.1263319069327205,11.759953510520084,0.3292294889795918,0.06969399632653064,3.259408163265306,49
32.48979045172413,8.2484,14.725756307545394,5.309451952096126,5.933253757274749,0.4880921459310348,0.014493267006102678,3.5689103448275863,290
23.38483219202898,8.606876811594203,11.810290030357438,2.9766838898398467,10.665537011393056,0.47919435637681174,0.5468934690579712,4.450670289855072,276
37.4296528021148,8.323780966767371,10.82739546921559,4.301392734796291,9.970370400245853,0.19237590973413904,0.014225263007914463,3.415394259818732,661
39.12300405997211,7.86170850767085,10.996641722618346,4.225393019512479,11.202781172693957,0.6762659273221763,0.029108420198408952,4.073232914923291,717
35.581794872340424,9.187000000000001,15.569780410653678,3.5472994004225478,9.47023932178056,0.5356567439574467,0.631968327319149,8.744953191489362,235
31.72861136774193,7.627994852580645,15.40430954412556,3.6119438458075996,8.772717583355274,0.19122167755774191,0.46666149409677404,4.147516304806452,620
40.365052104878046,9.162626829268294,13.694102919214309,3.632539342701995,18.385833326243066,0.49030782939024387,0.031809546274536,5.543309756097561,410
34.84871905574913,7.188550522648083,14.438535965949896,3.4747673117513074,9.09540399691637,0.36615934244947734,0.5358769479094074,9.136783972125437,287
37.97295164371258,8.252796407185627,14.920866741686998,6.366367631133604,8.925565008377918,0.24399942386227547,0.3903228287155689,3.464245508982036,334
31.99917110575139,7.511916512059369,13.730021668167163,4.217681894698983,8.75414244003589,0.3034057900556586,0.11916737230085342,3.545283858998144,539
47.98302567571886,8.159594249201279,10.61933228095507,3.228998218571113,14.195115174367777,0.11437236963881764,0.007644799529679336,4.200051118210863,626
35.350823981081085,8.055749600135135,10.613850329780515,3.2945976300852626,12.42003312152178,0.13796366071635166,0.010437879330606914,3.7581048070270278,739
38.997474127579736,5.870756097560976,9.485819770091009,3.224779764058808,10.055753192277207,0.3426331388180113,0.02178432161110605,2.8548742964352734,533
39.27554609895833,6.004223958333333,17.16677535317283,5.918773575481222,4.397149010318369,0.18847600128125006,0.4420899899062499,3.6156614583333333,192
55.54491668382352,8.047127450980392,11.527861242752337,4.1095757574079235,12.771832594939788,0.5225095482843137,0.024847500364067854,4.895335784313725,408
69.25634016613418,7.248015974440895,11.68579524068043,4.078944400577045,12.850854596854408,0.2179906105015974,0.007446315243257895,3.22429392971246,313
28.286303628803243,5.836235294117647,9.725717966704497,2.5975364753356187,11.058364236746417,0.24660923722839745,0.07535190422965468,6.194533468559839,493
25.685923541420124,6.179985207100592,13.111081122057499,5.548842790744804,7.7432446801695844,0.504114273964497,0.4144847687455622,3.447866863905326,338
51.06273394382022,6.813289325842696,12.000967554658603,4.628136053538436,9.11496098195985,0.3018919637893258,0.07741047969129186,2.918441011235955,356
45.17378018357488,6.219560386473431,12.301025582507819,5.189097639811335,16.458698043029095,0.6052514838647343,0.1126746276396136,5.081971014492753,207
46.76263966013073,8.978522875816994,19.14037679706788,4.1904245324073734,14.433293402958466,0.2937965518562092,0.708462062875817,5.780496732026143,306
31.523933798290592,6.424581973675214,9.269103425399653,2.7329304180507705,11.511783256667544,0.09937632042205152,0.02562292718203324,3.8607606512820514,584
40.01594981792717,7.746929971988795,10.755499931265255,4.019608903748236,10.609218940112479,0.4089179369747899,0.593016030084034,4.2442577030812325,357
24.41618008203656,7.014770234986945,10.568392925810898,2.6522907377739124,10.828177972018764,0.2797343969963446,0.541818193472585,8.171258485639685,383
50.291039557069844,8.6342402044293,12.366015449639601,4.034271951794152,12.72991534895202,0.17071090894548543,0.008887044928533788,4.152240204429302,588
62.24887249006623,4.910794701986754,13.39404534827612,4.726382410323776,8.48676429619495,0.20919616931788076,0.26680521886688735,2.5390331125827825,151
17.727514986899557,8.483497816593886,11.206170921299197,3.3141924157384537,8.805952512335898,0.5985595608442504,0.004793780465122466,3.4398573508005823,687
